contract_supplier_id,contract_id,supplier_id,supplier_role,contract_share_value,currency_code,source_id,source_file_id,source_record_id
csu_00464,con_00403,sup_0374,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0006/organisation:ORG-9007
csu_00465,con_00404,sup_0379,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0001/organisation:ORG-9010
csu_00466,con_00404,sup_0377,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0001/organisation:ORG-9009
csu_00467,con_00404,sup_0375,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0001/organisation:ORG-9005
csu_00468,con_00405,sup_0372,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0002/organisation:ORG-9008
csu_00469,con_00405,sup_0376,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0002/organisation:ORG-9004
csu_00470,con_00405,sup_0380,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0002/organisation:ORG-9002
csu_00471,con_00406,sup_0374,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0003/organisation:ORG-9007
csu_00472,con_00406,sup_0381,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0003/organisation:ORG-9003
csu_00473,con_00407,sup_0376,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0004/organisation:ORG-9004
csu_00474,con_00407,sup_0377,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0004/organisation:ORG-9009
csu_00475,con_00407,sup_0375,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0004/organisation:ORG-9005
csu_00476,con_00408,sup_0376,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0005/organisation:ORG-9004
csu_00477,con_00408,sup_0380,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0005/organisation:ORG-9002
csu_00478,con_00409,sup_0377,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0007/organisation:ORG-9009
csu_00479,con_00410,sup_0375,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0009/organisation:ORG-9005
csu_00480,con_00411,sup_0372,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0010/organisation:ORG-9008
csu_00481,con_00412,sup_0372,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0011/organisation:ORG-9008
csu_00482,con_00413,sup_0376,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0012/organisation:ORG-9004
csu_00483,con_00414,sup_0382,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0013/organisation:ORG-9006
csu_00484,con_00414,sup_0373,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0013/organisation:ORG-9000
csu_00485,con_00415,sup_0377,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0024/organisation:ORG-9009
csu_00486,con_00416,sup_0378,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0026/organisation:ORG-9001
csu_00487,con_00417,sup_0373,contractor,,,src_ted_opendata,file_ted_0170,contract:CON-0028/organisation:ORG-9000
csu_00488,con_00418,sup_0143,contractor,,,src_ted_opendata,file_ted_0171,contract:CON-0001/organisation:ORG-0004
csu_00489,con_00420,sup_0383,contractor,,,src_ted_opendata,file_ted_0173,contract:CON-0000/organisation:ORG-0003
csu_00490,con_00421,sup_0384,contractor,,,src_ted_opendata,file_ted_0174,contract:CON-0001/organisation:ORG-0003
csu_00491,con_00422,sup_0385,contractor,,,src_ted_opendata,file_ted_0174,contract:CON-0002/organisation:ORG-0004
csu_00492,con_00423,sup_0386,contractor,,,src_ted_opendata,file_ted_0176,contract:CON-0001/organisation:ORG-0004
csu_00493,con_00424,sup_0387,contractor,,,src_ted_opendata,file_ted_0177,contract:CON-0001/organisation:ORG-0003
csu_00494,con_00425,sup_0388,contractor,,,src_ted_opendata,file_ted_0178,contract:CON-0001/organisation:ORG-0003
csu_00495,con_00426,sup_0389,contractor,,,src_ted_opendata,file_ted_0179,contract:CON-0001/organisation:ORG-0003
csu_00496,con_00427,sup_0390,contractor,,,src_ted_opendata,file_ted_0180,contract:CON-0000/organisation:ORG-0004
csu_00497,con_00428,sup_0296,contractor,,,src_ted_opendata,file_ted_0181,contract:CON-0001/organisation:ORG-0002
csu_00498,con_00429,sup_0391,contractor,,,src_ted_opendata,file_ted_0182,contract:CON-0001/organisation:ORG-0006
csu_00499,con_00430,sup_0392,contractor,,,src_ted_opendata,file_ted_0183,contract:CON-0001/organisation:ORG-9001
csu_00500,con_00431,sup_0393,contractor,,,src_ted_opendata,file_ted_0183,contract:CON-0002/organisation:ORG-9002
csu_00501,con_00432,sup_0392,contractor,,,src_ted_opendata,file_ted_0183,contract:CON-0003/organisation:ORG-9001
csu_00502,con_00433,sup_0392,contractor,,,src_ted_opendata,file_ted_0183,contract:CON-0004/organisation:ORG-9001
csu_00503,con_00434,sup_0394,contractor,,,src_ted_opendata,file_ted_0183,contract:CON-0005/organisation:ORG-9000
csu_00504,con_00435,sup_0395,contractor,,,src_ted_opendata,file_ted_0184,contract:CON-0001/organisation:ORG-0003
csu_00505,con_00436,sup_0396,contractor,,,src_ted_opendata,file_ted_0184,contract:CON-0002/organisation:ORG-0004
csu_00506,con_00437,sup_0397,contractor,,,src_ted_opendata,file_ted_0184,contract:CON-0003/organisation:ORG-0005
csu_00507,con_00438,sup_0398,contractor,,,src_ted_opendata,file_ted_0184,contract:CON-0004/organisation:ORG-0006
csu_00508,con_00439,sup_0399,contractor,,,src_ted_opendata,file_ted_0184,contract:CON-0005/organisation:ORG-0007
csu_00509,con_00440,sup_0400,contractor,,,src_ted_opendata,file_ted_0185,contract:CON-0001/organisation:ORG-0002
csu_00510,con_00441,sup_0401,contractor,,,src_ted_opendata,file_ted_0186,contract:CON-0001/organisation:ORG-0002
csu_00511,con_00442,sup_0402,contractor,,,src_ted_opendata,file_ted_0187,contract:CON-0001/organisation:ORG-0004
csu_00512,con_00443,sup_0403,contractor,,,src_ted_opendata,file_ted_0188,contract:CON-0001/organisation:ORG-0003
csu_00513,con_00444,sup_0404,contractor,,,src_ted_opendata,file_ted_0189,contract:CON-0001/organisation:ORG-0004
csu_00514,con_00445,sup_0405,contractor,,,src_ted_opendata,file_ted_0190,contract:CON-0001/organisation:ORG-0005
csu_00515,con_00446,sup_0404,contractor,,,src_ted_opendata,file_ted_0191,contract:CON-0001/organisation:ORG-0004
csu_00516,con_00447,sup_0199,contractor,,,src_ted_opendata,file_ted_0192,contract:CON-0001/organisation:ORG-1001
csu_00517,con_00448,sup_0406,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0001/organisation:ORG-0011
csu_00518,con_00449,sup_0407,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0002/organisation:ORG-0012
csu_00519,con_00449,sup_0408,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0002/organisation:ORG-0013
csu_00520,con_00450,sup_0406,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0003/organisation:ORG-0011
csu_00521,con_00451,sup_0298,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0004/organisation:ORG-0014
csu_00522,con_00451,sup_0409,contractor,,,src_ted_opendata,file_ted_0193,contract:CON-0004/organisation:ORG-0015
csu_00523,con_00452,sup_0410,contractor,,,src_ted_opendata,file_ted_0194,contract:CON-0001/organisation:ORG-0005
csu_00524,con_00453,sup_0410,contractor,,,src_ted_opendata,file_ted_0194,contract:CON-0002/organisation:ORG-0005
csu_00525,con_00454,sup_0410,contractor,,,src_ted_opendata,file_ted_0194,contract:CON-0003/organisation:ORG-0005
csu_00526,con_00455,sup_0411,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0001/organisation:ORG-0005
csu_00527,con_00456,sup_0412,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0002/organisation:ORG-0006
csu_00528,con_00457,sup_0413,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0003/organisation:ORG-0007
csu_00529,con_00458,sup_0414,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0004/organisation:ORG-0008
csu_00530,con_00459,sup_0415,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0005/organisation:ORG-0009
csu_00531,con_00460,sup_0416,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0006/organisation:ORG-0010
csu_00532,con_00461,sup_0417,contractor,,,src_ted_opendata,file_ted_0195,contract:CON-0007/organisation:ORG-0011
csu_00533,con_00462,sup_0418,contractor,,,src_ted_opendata,file_ted_0196,contract:CON-0001/organisation:ORG-0003
csu_00534,con_00463,sup_0419,contractor,,,src_ted_opendata,file_ted_0197,contract:CON-0001/organisation:ORG-0003
csu_00535,con_00464,sup_0420,contractor,,,src_ted_opendata,file_ted_0198,contract:CON-0001/organisation:ORG-0003
csu_00536,con_00465,sup_0421,contractor,,,src_ted_opendata,file_ted_0198,contract:CON-0002/organisation:ORG-0004
csu_00537,con_00466,sup_0422,contractor,,,src_ted_opendata,file_ted_0198,contract:CON-0003/organisation:ORG-0005
csu_00538,con_00467,sup_0420,contractor,,,src_ted_opendata,file_ted_0198,contract:CON-0004/organisation:ORG-0003
csu_00539,con_00468,sup_0423,contractor,,,src_ted_opendata,file_ted_0198,contract:CON-0005/organisation:ORG-0006
csu_00540,con_00469,sup_0424,contractor,,,src_ted_opendata,file_ted_0199,contract:CON-0001/organisation:ORG-0002
csu_00541,con_00470,sup_0425,contractor,,,src_ted_opendata,file_ted_0200,contract:CON-0001/organisation:ORG-0003
csu_00542,con_00471,sup_0425,contractor,,,src_ted_opendata,file_ted_0200,contract:CON-0002/organisation:ORG-0003
csu_00543,con_00472,sup_0426,contractor,,,src_ted_opendata,file_ted_0200,contract:CON-0003/organisation:ORG-0004
csu_00544,con_00473,sup_0427,contractor,,,src_ted_opendata,file_ted_0201,contract:CON-0001/organisation:ORG-0002
csu_00545,con_00474,sup_0428,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0001/organisation:ORG-0004
csu_00546,con_00475,sup_0429,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0002/organisation:ORG-0008
csu_00547,con_00476,sup_0429,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0003/organisation:ORG-0008
csu_00548,con_00477,sup_0430,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0004/organisation:ORG-0007
csu_00549,con_00478,sup_0431,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0005/organisation:ORG-0006
csu_00550,con_00479,sup_0432,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0006/organisation:ORG-0009
csu_00551,con_00480,sup_0433,contractor,,,src_ted_opendata,file_ted_0202,contract:CON-0007/organisation:ORG-0005
csu_00552,con_00481,sup_0434,contractor,,,src_ted_opendata,file_ted_0203,contract:CON-0001/organisation:ORG-0003
csu_00553,con_00482,sup_0435,contractor,,,src_ted_opendata,file_ted_0204,contract:CON-0001/organisation:ORG-0005
csu_00554,con_00483,sup_0436,contractor,,,src_ted_opendata,file_ted_0205,contract:CON-0200/organisation:ORG-0010
csu_00555,con_00484,sup_0437,contractor,,,src_ted_opendata,file_ted_0206,contract:CON-0001/organisation:ORG-0003
csu_00556,con_00485,sup_0438,contractor,,,src_ted_opendata,file_ted_0207,contract:CON-0001/organisation:ORG-0005
csu_00557,con_00486,sup_0439,contractor,,,src_ted_opendata,file_ted_0208,contract:CON-0001/organisation:ORG-0005
csu_00558,con_00487,sup_0440,contractor,,,src_ted_opendata,file_ted_0209,contract:CON-0001/organisation:ORG-0005
csu_00559,con_00488,sup_0441,contractor,,,src_ted_opendata,file_ted_0210,contract:CON-0001/organisation:ORG-0004
csu_00560,con_00489,sup_0442,contractor,,,src_ted_opendata,file_ted_0211,contract:CON-1617/organisation:ORG-4337
csu_00561,con_00490,sup_0444,contractor,,,src_ted_opendata,file_ted_0212,contract:CON-0002/organisation:ORG-0002
csu_00562,con_00491,sup_0443,contractor,,,src_ted_opendata,file_ted_0212,contract:CON-0001/organisation:ORG-0003
csu_00563,con_00492,sup_0445,contractor,,,src_ted_opendata,file_ted_0214,contract:CON-0001/organisation:ORG-0003
csu_00564,con_00493,sup_0446,contractor,,,src_ted_opendata,file_ted_0215,contract:CON-0001/organisation:ORG-9000
csu_00565,con_00494,sup_0447,contractor,,,src_ted_opendata,file_ted_0216,contract:CON-0001/organisation:ORG-0003
csu_00566,con_00495,sup_0448,contractor,,,src_ted_opendata,file_ted_0216,contract:CON-0002/organisation:ORG-0004
csu_00567,con_00496,sup_0449,contractor,,,src_ted_opendata,file_ted_0217,contract:CON-0001/organisation:ORG-0003
csu_00568,con_00497,sup_0450,contractor,,,src_ted_opendata,file_ted_0218,contract:CON-0001/organisation:ORG-0006
csu_00569,con_00498,sup_0451,contractor,,,src_ted_opendata,file_ted_0218,contract:CON-0002/organisation:ORG-0007
csu_00570,con_00499,sup_0452,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0001/organisation:ORG-0003
csu_00571,con_00499,sup_0453,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0001/organisation:ORG-0004
csu_00572,con_00500,sup_0454,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0002/organisation:ORG-0005
csu_00573,con_00501,sup_0454,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0003/organisation:ORG-0005
csu_00574,con_00502,sup_0454,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0004/organisation:ORG-0005
csu_00575,con_00503,sup_0454,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0005/organisation:ORG-0005
csu_00576,con_00504,sup_0455,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0006/organisation:ORG-0006
csu_00577,con_00505,sup_0455,contractor,,,src_ted_opendata,file_ted_0220,contract:CON-0007/organisation:ORG-0006
csu_00578,con_00506,sup_0456,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0001/organisation:ORG-9002
csu_00579,con_00507,sup_0457,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0002/organisation:ORG-9003
csu_00580,con_00508,sup_0458,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0003/organisation:ORG-9000
csu_00581,con_00508,sup_0118,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0003/organisation:ORG-9004
csu_00582,con_00509,sup_0118,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0004/organisation:ORG-9004
csu_00583,con_00510,sup_0459,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0005/organisation:ORG-9001
csu_00584,con_00511,sup_0459,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0006/organisation:ORG-9001
csu_00585,con_00512,sup_0118,contractor,,,src_ted_opendata,file_ted_0221,contract:CON-0007/organisation:ORG-9004
csu_00586,con_00513,sup_0460,contractor,,,src_ted_opendata,file_ted_0223,contract:CON-0001/organisation:ORG-0003
csu_00587,con_00514,sup_0461,contractor,,,src_ted_opendata,file_ted_0224,contract:CON-0001/organisation:ORG-0002
csu_00588,con_00515,sup_0462,contractor,,,src_ted_opendata,file_ted_0225,contract:CON-0001/organisation:ORG-0001
csu_00589,con_00516,sup_0463,contractor,,,src_ted_opendata,file_ted_0226,contract:CON-0001/organisation:ORG-0003
csu_00590,con_00517,sup_0464,contractor,,,src_ted_opendata,file_ted_0227,contract:CON-0001/organisation:ORG-0005
csu_00591,con_00518,sup_0465,contractor,,,src_ted_opendata,file_ted_0227,contract:CON-0002/organisation:ORG-0006
csu_00592,con_00519,sup_0466,contractor,,,src_ted_opendata,file_ted_0227,contract:CON-0003/organisation:ORG-0007
csu_00593,con_00519,sup_0468,contractor,,,src_ted_opendata,file_ted_0227,contract:CON-0003/organisation:ORG-0009
csu_00594,con_00520,sup_0467,contractor,,,src_ted_opendata,file_ted_0227,contract:CON-0004/organisation:ORG-0008
csu_00595,con_00521,sup_0136,contractor,,,src_ted_opendata,file_ted_0229,contract:CON-0001/organisation:ORG-0003
csu_00596,con_00522,sup_0469,contractor,,,src_ted_opendata,file_ted_0230,contract:CON-0001/organisation:ORG-0002
csu_00597,con_00523,sup_0470,contractor,,,src_ted_opendata,file_ted_0231,contract:CON-0001/organisation:ORG-0004
csu_00598,con_00524,sup_0471,contractor,,,src_ted_opendata,file_ted_0232,contract:CON-0001/organisation:ORG-9000
csu_00599,con_00525,sup_0472,contractor,,,src_ted_opendata,file_ted_0232,contract:CON-0002/organisation:ORG-9001
csu_00600,con_00525,sup_0471,contractor,,,src_ted_opendata,file_ted_0232,contract:CON-0002/organisation:ORG-9000
csu_00601,con_00526,sup_0473,contractor,,,src_ted_opendata,file_ted_0233,contract:CON-0001/organisation:ORG-0003
csu_00602,con_00527,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0001/organisation:ORG-0101
csu_00603,con_00528,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0002/organisation:ORG-0101
csu_00604,con_00529,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0003/organisation:ORG-0101
csu_00605,con_00530,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0004/organisation:ORG-0101
csu_00606,con_00531,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0005/organisation:ORG-0101
csu_00607,con_00532,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0006/organisation:ORG-0101
csu_00608,con_00533,sup_0474,contractor,,,src_ted_opendata,file_ted_0235,contract:CON-0007/organisation:ORG-0101
csu_00609,con_00534,sup_0475,contractor,,,src_ted_opendata,file_ted_0237,contract:CON-0001/organisation:ORG-0003
csu_00610,con_00534,sup_0476,contractor,,,src_ted_opendata,file_ted_0237,contract:CON-0001/organisation:ORG-0004
csu_00611,con_00534,sup_0477,contractor,,,src_ted_opendata,file_ted_0237,contract:CON-0001/organisation:ORG-0005
csu_00612,con_00535,sup_0478,contractor,,,src_ted_opendata,file_ted_0238,contract:CON-0001/organisation:ORG-0007
csu_00613,con_00536,sup_0479,contractor,,,src_ted_opendata,file_ted_0239,contract:CON-0000/organisation:ORG-0004
csu_00614,con_00537,sup_0480,contractor,,,src_ted_opendata,file_ted_0240,contract:CON-0001/organisation:ORG-0003
csu_00615,con_00538,sup_0481,contractor,,,src_ted_opendata,file_ted_0241,contract:CON-0001/organisation:ORG-0003
csu_00616,con_00539,sup_0482,contractor,,,src_ted_opendata,file_ted_0242,contract:CON-0001/organisation:ORG-0005
csu_00617,con_00540,sup_0482,contractor,,,src_ted_opendata,file_ted_0242,contract:CON-0002/organisation:ORG-0005
csu_00618,con_00541,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0050/organisation:ORG-9005
csu_00619,con_00542,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0015/organisation:ORG-9006
csu_00620,con_00542,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0015/organisation:ORG-9003
csu_00621,con_00542,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0015/organisation:ORG-9000
csu_00622,con_00543,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0009/organisation:ORG-9001
csu_00623,con_00543,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0009/organisation:ORG-9006
csu_00624,con_00543,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0009/organisation:ORG-9005
csu_00625,con_00544,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0012/organisation:ORG-9004
csu_00626,con_00544,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0012/organisation:ORG-9006
csu_00627,con_00544,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0012/organisation:ORG-9005
csu_00628,con_00545,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0014/organisation:ORG-9004
csu_00629,con_00545,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0014/organisation:ORG-9006
csu_00630,con_00545,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0014/organisation:ORG-9005
csu_00631,con_00546,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0011/organisation:ORG-9004
csu_00632,con_00546,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0011/organisation:ORG-9006
csu_00633,con_00546,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0011/organisation:ORG-9005
csu_00634,con_00547,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0004/organisation:ORG-9001
csu_00635,con_00547,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0004/organisation:ORG-9006
csu_00636,con_00547,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0004/organisation:ORG-9005
csu_00637,con_00548,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0001/organisation:ORG-9001
csu_00638,con_00548,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0001/organisation:ORG-9003
csu_00639,con_00548,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0001/organisation:ORG-9000
csu_00640,con_00549,sup_0485,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0003/organisation:ORG-9002
csu_00641,con_00550,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0002/organisation:ORG-9005
csu_00642,con_00551,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0005/organisation:ORG-9001
csu_00643,con_00552,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0010/organisation:ORG-9001
csu_00644,con_00552,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0010/organisation:ORG-9006
csu_00645,con_00552,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0010/organisation:ORG-9005
csu_00646,con_00553,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0007/organisation:ORG-9001
csu_00647,con_00553,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0007/organisation:ORG-9006
csu_00648,con_00554,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0017/organisation:ORG-9005
csu_00649,con_00555,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0018/organisation:ORG-9005
csu_00650,con_00555,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0018/organisation:ORG-9003
csu_00651,con_00555,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0018/organisation:ORG-9000
csu_00652,con_00556,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0013/organisation:ORG-9004
csu_00653,con_00556,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0013/organisation:ORG-9006
csu_00654,con_00556,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0013/organisation:ORG-9005
csu_00655,con_00557,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0020/organisation:ORG-9004
csu_00656,con_00557,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0020/organisation:ORG-9006
csu_00657,con_00557,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0020/organisation:ORG-9000
csu_00658,con_00558,sup_0485,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0022/organisation:ORG-9002
csu_00659,con_00559,sup_0485,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0023/organisation:ORG-9002
csu_00660,con_00560,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0024/organisation:ORG-9003
csu_00661,con_00561,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0030/organisation:ORG-9005
csu_00662,con_00562,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0029/organisation:ORG-9005
csu_00663,con_00563,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0032/organisation:ORG-9000
csu_00664,con_00564,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0033/organisation:ORG-9000
csu_00665,con_00565,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0039/organisation:ORG-9005
csu_00666,con_00566,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0034/organisation:ORG-9005
csu_00667,con_00567,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0035/organisation:ORG-9003
csu_00668,con_00568,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0040/organisation:ORG-9005
csu_00669,con_00569,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0041/organisation:ORG-9005
csu_00670,con_00570,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0042/organisation:ORG-9005
csu_00671,con_00571,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0043/organisation:ORG-9005
csu_00672,con_00572,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0031/organisation:ORG-9005
csu_00673,con_00573,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0036/organisation:ORG-9005
csu_00674,con_00574,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0037/organisation:ORG-9005
csu_00675,con_00575,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0038/organisation:ORG-9003
csu_00676,con_00576,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0027/organisation:ORG-9005
csu_00677,con_00577,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0026/organisation:ORG-9000
csu_00678,con_00578,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0025/organisation:ORG-9000
csu_00679,con_00579,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0021/organisation:ORG-9005
csu_00680,con_00580,sup_0484,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0019/organisation:ORG-9004
csu_00681,con_00580,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0019/organisation:ORG-9006
csu_00682,con_00580,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0019/organisation:ORG-9005
csu_00683,con_00581,sup_0485,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0046/organisation:ORG-9002
csu_00684,con_00582,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0048/organisation:ORG-9005
csu_00685,con_00583,sup_0485,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0049/organisation:ORG-9002
csu_00686,con_00584,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0028/organisation:ORG-9000
csu_00687,con_00585,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0047/organisation:ORG-9005
csu_00688,con_00586,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0044/organisation:ORG-9005
csu_00689,con_00587,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0045/organisation:ORG-9005
csu_00690,con_00588,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0016/organisation:ORG-9006
csu_00691,con_00588,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0016/organisation:ORG-9003
csu_00692,con_00588,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0016/organisation:ORG-9000
csu_00693,con_00589,sup_0140,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0008/organisation:ORG-9001
csu_00694,con_00589,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0008/organisation:ORG-9006
csu_00695,con_00590,sup_0483,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0006/organisation:ORG-9006
