award_supplier_id,award_id,supplier_id,supplier_role,awarded_value,currency_code,source_id,source_file_id,source_record_id
asu_00412,awd_00446,sup_0358,winner,104976,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0014/organisation:ORG-0010
asu_00413,awd_00448,sup_0360,winner,3648365.00,EUR,src_ted_opendata,file_ted_0166,lot_result:RES-0001/organisation:ORG-0003
asu_00414,awd_00449,sup_0361,winner,2201766.00,EUR,src_ted_opendata,file_ted_0167,lot_result:RES-0001/organisation:ORG-0005
asu_00415,awd_00450,sup_0331,winner,25789.25,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0001/organisation:ORG-0015
asu_00416,awd_00451,sup_0362,winner,248793.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0002/organisation:ORG-0007
asu_00417,awd_00452,sup_0332,winner,461640.84,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0003/organisation:ORG-0003
asu_00418,awd_00453,sup_0332,winner,924880,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0004/organisation:ORG-0003
asu_00419,awd_00454,sup_0332,winner,231000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0005/organisation:ORG-0003
asu_00420,awd_00455,sup_0331,winner,2298,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0006/organisation:ORG-0015
asu_00421,awd_00456,sup_0179,winner,600,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0007/organisation:ORG-0014
asu_00422,awd_00457,sup_0363,winner,260870.4,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0008/organisation:ORG-0012
asu_00423,awd_00458,sup_0332,winner,194400,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0009/organisation:ORG-0003
asu_00424,awd_00459,sup_0364,winner,32800,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0010/organisation:ORG-0008
asu_00425,awd_00460,sup_0124,winner,123365,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0011/organisation:ORG-0009
asu_00426,awd_00461,sup_0365,winner,100000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0012/organisation:ORG-0004
asu_00427,awd_00462,sup_0179,winner,30000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0013/organisation:ORG-0014
asu_00428,awd_00463,sup_0332,winner,62000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0014/organisation:ORG-0003
asu_00429,awd_00464,sup_0332,winner,1651.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0015/organisation:ORG-0003
asu_00430,awd_00465,sup_0179,winner,35390,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0016/organisation:ORG-0014
asu_00431,awd_00466,sup_0364,winner,220740,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0017/organisation:ORG-0008
asu_00432,awd_00467,sup_0331,winner,38536.5,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0018/organisation:ORG-0015
asu_00433,awd_00469,sup_0332,winner,40,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0020/organisation:ORG-0003
asu_00434,awd_00470,sup_0331,winner,45969.6,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0021/organisation:ORG-0015
asu_00435,awd_00471,sup_0124,winner,117600,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0022/organisation:ORG-0009
asu_00436,awd_00472,sup_0331,winner,85050,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0023/organisation:ORG-0015
asu_00437,awd_00473,sup_0366,winner,56392,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0024/organisation:ORG-0011
asu_00438,awd_00474,sup_0332,winner,129466.68,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0025/organisation:ORG-0003
asu_00439,awd_00475,sup_0178,winner,1534001.3,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0026/organisation:ORG-0010
asu_00440,awd_00476,sup_0367,winner,77175,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0027/organisation:ORG-0013
asu_00441,awd_00477,sup_0179,winner,48282778,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0028/organisation:ORG-0014
asu_00442,awd_00478,sup_0332,winner,9029574,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0029/organisation:ORG-0003
asu_00443,awd_00479,sup_0332,winner,1814253.6,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0030/organisation:ORG-0003
asu_00444,awd_00480,sup_0368,winner,5581112,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0031/organisation:ORG-0006
asu_00445,awd_00481,sup_0369,winner,2919251.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0032/organisation:ORG-0005
asu_00446,awd_00482,sup_0370,winner,43124.4,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0001/organisation:ORG-0002
asu_00447,awd_00483,sup_0371,winner,33323.4,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0002/organisation:ORG-0003
asu_00448,awd_00484,sup_0371,winner,32670,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0003/organisation:ORG-0004
asu_00449,awd_00485,sup_0372,winner,10140,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0001/organisation:ORG-9008
asu_00450,awd_00486,sup_0373,winner,20990.5,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0005/organisation:ORG-9000
asu_00451,awd_00487,sup_0374,winner,69381,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0006/organisation:ORG-9007
asu_00452,awd_00488,sup_0375,winner,77850,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0003/organisation:ORG-9005
asu_00453,awd_00489,sup_0376,winner,14040,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0002/organisation:ORG-9004
asu_00454,awd_00490,sup_0377,winner,3400,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0004/organisation:ORG-9009
asu_00455,awd_00491,sup_0373,winner,11565,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0008/organisation:ORG-9000
asu_00456,awd_00492,sup_0373,winner,45000,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0007/organisation:ORG-9000
asu_00457,awd_00493,sup_0143,winner,1197,EUR,src_ted_opendata,file_ted_0171,lot_result:RES-0001/organisation:ORG-0004
asu_00458,awd_00495,sup_0383,winner,273500.0000,EUR,src_ted_opendata,file_ted_0173,lot_result:RES-0000/organisation:ORG-0003
asu_00459,awd_00496,sup_0384,winner,114160,EUR,src_ted_opendata,file_ted_0174,lot_result:RES-0001/organisation:ORG-0003
asu_00460,awd_00497,sup_0385,winner,558375.31,EUR,src_ted_opendata,file_ted_0174,lot_result:RES-0002/organisation:ORG-0004
asu_00461,awd_00499,sup_0386,winner,3817303,CZK,src_ted_opendata,file_ted_0176,lot_result:RES-0001/organisation:ORG-0004
asu_00462,awd_00500,sup_0387,winner,20520,EUR,src_ted_opendata,file_ted_0177,lot_result:RES-0001/organisation:ORG-0003
asu_00463,awd_00501,sup_0388,winner,,,src_ted_opendata,file_ted_0178,lot_result:RES-0001/organisation:ORG-0003
asu_00464,awd_00502,sup_0389,winner,,,src_ted_opendata,file_ted_0179,lot_result:RES-0001/organisation:ORG-0003
asu_00465,awd_00503,sup_0390,winner,1348495.2,EUR,src_ted_opendata,file_ted_0180,lot_result:RES-0000/organisation:ORG-0004
asu_00466,awd_00504,sup_0296,winner,108338,EUR,src_ted_opendata,file_ted_0181,lot_result:RES-0001/organisation:ORG-0002
asu_00467,awd_00505,sup_0391,winner,641946.04,EUR,src_ted_opendata,file_ted_0182,lot_result:RES-0001/organisation:ORG-0006
asu_00468,awd_00506,sup_0392,winner,334713.36,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0002/organisation:ORG-9001
asu_00469,awd_00507,sup_0393,winner,192005.04,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0001/organisation:ORG-9002
asu_00470,awd_00508,sup_0392,winner,227787.84,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0003/organisation:ORG-9001
asu_00471,awd_00509,sup_0392,winner,233987.04,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0004/organisation:ORG-9001
asu_00472,awd_00510,sup_0394,winner,245852.88,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0005/organisation:ORG-9000
asu_00473,awd_00511,sup_0395,winner,37800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0001/organisation:ORG-0003
asu_00474,awd_00512,sup_0395,winner,40000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0002/organisation:ORG-0003
asu_00475,awd_00513,sup_0395,winner,2500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0003/organisation:ORG-0003
asu_00476,awd_00514,sup_0395,winner,7200,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0004/organisation:ORG-0003
asu_00477,awd_00515,sup_0395,winner,6000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0005/organisation:ORG-0003
asu_00478,awd_00516,sup_0396,winner,78000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0006/organisation:ORG-0004
asu_00479,awd_00517,sup_0396,winner,20000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0007/organisation:ORG-0004
asu_00480,awd_00518,sup_0396,winner,124500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0008/organisation:ORG-0004
asu_00481,awd_00519,sup_0396,winner,2640,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0009/organisation:ORG-0004
asu_00482,awd_00520,sup_0396,winner,10900,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0010/organisation:ORG-0004
asu_00483,awd_00521,sup_0397,winner,321499.96,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0011/organisation:ORG-0005
asu_00484,awd_00522,sup_0398,winner,24000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0012/organisation:ORG-0006
asu_00485,awd_00523,sup_0398,winner,440000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0013/organisation:ORG-0006
asu_00486,awd_00524,sup_0398,winner,134000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0014/organisation:ORG-0006
asu_00487,awd_00525,sup_0398,winner,29500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0015/organisation:ORG-0006
asu_00488,awd_00526,sup_0398,winner,2500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0016/organisation:ORG-0006
asu_00489,awd_00527,sup_0398,winner,102300,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0017/organisation:ORG-0006
asu_00490,awd_00528,sup_0399,winner,58995,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0018/organisation:ORG-0007
asu_00491,awd_00529,sup_0399,winner,91800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0019/organisation:ORG-0007
asu_00492,awd_00530,sup_0399,winner,186000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0020/organisation:ORG-0007
asu_00493,awd_00531,sup_0399,winner,91800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0021/organisation:ORG-0007
asu_00494,awd_00532,sup_0400,winner,1170780.51,EUR,src_ted_opendata,file_ted_0185,lot_result:RES-0001/organisation:ORG-0002
asu_00495,awd_00533,sup_0401,winner,366630,EUR,src_ted_opendata,file_ted_0186,lot_result:RES-0001/organisation:ORG-0002
asu_00496,awd_00534,sup_0402,winner,1075140,PLN,src_ted_opendata,file_ted_0187,lot_result:RES-0001/organisation:ORG-0004
asu_00497,awd_00535,sup_0403,winner,,,src_ted_opendata,file_ted_0188,lot_result:RES-0001/organisation:ORG-0003
asu_00498,awd_00536,sup_0404,winner,13565.00,EUR,src_ted_opendata,file_ted_0189,lot_result:RES-0000/organisation:ORG-0004
asu_00499,awd_00538,sup_0405,winner,377925,EUR,src_ted_opendata,file_ted_0190,lot_result:RES-0001/organisation:ORG-0005
asu_00500,awd_00539,sup_0404,winner,23185.00,EUR,src_ted_opendata,file_ted_0191,lot_result:RES-0000/organisation:ORG-0004
asu_00501,awd_00540,sup_0199,winner,,,src_ted_opendata,file_ted_0192,lot_result:RES-0001/organisation:ORG-1001
asu_00502,awd_00541,sup_0406,winner,456801.60,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0001/organisation:ORG-0011
asu_00503,awd_00543,sup_0407,winner,34422.80,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0003/organisation:ORG-0012
asu_00504,awd_00543,sup_0408,winner,34422.80,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0003/organisation:ORG-0013
asu_00505,awd_00544,sup_0406,winner,167105,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0004/organisation:ORG-0011
asu_00506,awd_00545,sup_0298,winner,34878.25,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0005/organisation:ORG-0014
asu_00507,awd_00545,sup_0409,winner,34878.25,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0005/organisation:ORG-0015
asu_00508,awd_00546,sup_0410,winner,71250000.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0001/organisation:ORG-0005
asu_00509,awd_00547,sup_0410,winner,36750000.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0002/organisation:ORG-0005
asu_00510,awd_00548,sup_0410,winner,64589250.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0003/organisation:ORG-0005
asu_00511,awd_00549,sup_0411,winner,2630000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0001/organisation:ORG-0005
asu_00512,awd_00550,sup_0412,winner,2610000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0002/organisation:ORG-0006
asu_00513,awd_00551,sup_0413,winner,3450000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0003/organisation:ORG-0007
asu_00514,awd_00552,sup_0414,winner,2715000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0004/organisation:ORG-0008
asu_00515,awd_00553,sup_0415,winner,3020000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0005/organisation:ORG-0009
asu_00516,awd_00554,sup_0416,winner,145000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0006/organisation:ORG-0010
asu_00517,awd_00555,sup_0417,winner,330000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0007/organisation:ORG-0011
asu_00518,awd_00557,sup_0418,winner,156094.44,PLN,src_ted_opendata,file_ted_0196,lot_result:RES-0002/organisation:ORG-0003
asu_00519,awd_00559,sup_0419,winner,58364680,CZK,src_ted_opendata,file_ted_0197,lot_result:RES-0001/organisation:ORG-0003
asu_00520,awd_00560,sup_0420,winner,,,src_ted_opendata,file_ted_0198,lot_result:RES-0001/organisation:ORG-0003
asu_00521,awd_00561,sup_0421,winner,,,src_ted_opendata,file_ted_0198,lot_result:RES-0002/organisation:ORG-0004
asu_00522,awd_00562,sup_0422,winner,,,src_ted_opendata,file_ted_0198,lot_result:RES-0003/organisation:ORG-0005
asu_00523,awd_00563,sup_0420,winner,,,src_ted_opendata,file_ted_0198,lot_result:RES-0004/organisation:ORG-0003
asu_00524,awd_00564,sup_0423,winner,,,src_ted_opendata,file_ted_0198,lot_result:RES-0005/organisation:ORG-0006
asu_00525,awd_00565,sup_0424,winner,0,EUR,src_ted_opendata,file_ted_0199,lot_result:RES-0001/organisation:ORG-0002
asu_00526,awd_00566,sup_0425,winner,2538259.2,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0001/organisation:ORG-0003
asu_00527,awd_00567,sup_0425,winner,2698099.2,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0002/organisation:ORG-0003
asu_00528,awd_00568,sup_0426,winner,1382520,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0003/organisation:ORG-0004
asu_00529,awd_00569,sup_0427,winner,290158,EUR,src_ted_opendata,file_ted_0201,lot_result:RES-0001/organisation:ORG-0002
asu_00530,awd_00570,sup_0428,winner,543500,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0001/organisation:ORG-0004
asu_00531,awd_00571,sup_0429,winner,126000,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0002/organisation:ORG-0008
asu_00532,awd_00572,sup_0430,winner,68961.2,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0003/organisation:ORG-0007
asu_00533,awd_00573,sup_0431,winner,101720,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0004/organisation:ORG-0006
asu_00534,awd_00574,sup_0432,winner,168330,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0005/organisation:ORG-0009
asu_00535,awd_00577,sup_0429,winner,85610,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0008/organisation:ORG-0008
asu_00536,awd_00578,sup_0433,winner,19190,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0009/organisation:ORG-0005
asu_00537,awd_00581,sup_0434,winner,545646.03,PLN,src_ted_opendata,file_ted_0203,lot_result:RES-0001/organisation:ORG-0003
asu_00538,awd_00582,sup_0435,winner,,,src_ted_opendata,file_ted_0204,lot_result:RES-0001/organisation:ORG-0005
asu_00539,awd_00583,sup_0436,winner,1965981.0,CHF,src_ted_opendata,file_ted_0205,lot_result:RES-0002/organisation:ORG-0010
asu_00540,awd_00584,sup_0437,winner,,,src_ted_opendata,file_ted_0206,lot_result:RES-0001/organisation:ORG-0003
asu_00541,awd_00585,sup_0438,winner,2363376.96,PLN,src_ted_opendata,file_ted_0207,lot_result:RES-0001/organisation:ORG-0005
asu_00542,awd_00586,sup_0439,winner,219496.00,EUR,src_ted_opendata,file_ted_0208,lot_result:RES-0001/organisation:ORG-0005
asu_00543,awd_00587,sup_0440,winner,430000,EUR,src_ted_opendata,file_ted_0209,lot_result:RES-0001/organisation:ORG-0005
asu_00544,awd_00588,sup_0441,winner,,,src_ted_opendata,file_ted_0210,lot_result:RES-0002/organisation:ORG-0004
asu_00545,awd_00589,sup_0441,winner,,,src_ted_opendata,file_ted_0210,lot_result:RES-0005/organisation:ORG-0004
asu_00546,awd_00590,sup_0442,winner,399320.00,EUR,src_ted_opendata,file_ted_0211,lot_result:RES-5862/organisation:ORG-4337
asu_00547,awd_00591,sup_0443,winner,0.01,EUR,src_ted_opendata,file_ted_0212,lot_result:RES-0000/organisation:ORG-0003
asu_00548,awd_00593,sup_0445,winner,3173650.00,BGN,src_ted_opendata,file_ted_0214,lot_result:RES-0001/organisation:ORG-0003
asu_00549,awd_00594,sup_0446,winner,8330617.65,RON,src_ted_opendata,file_ted_0215,lot_result:RES-0000/organisation:ORG-9000
asu_00550,awd_00595,sup_0447,winner,172368,EUR,src_ted_opendata,file_ted_0216,lot_result:RES-0001/organisation:ORG-0003
asu_00551,awd_00596,sup_0448,winner,935700,EUR,src_ted_opendata,file_ted_0216,lot_result:RES-0002/organisation:ORG-0004
asu_00552,awd_00597,sup_0449,winner,960216,PLN,src_ted_opendata,file_ted_0217,lot_result:RES-0001/organisation:ORG-0003
asu_00553,awd_00598,sup_0450,winner,38477.55,EUR,src_ted_opendata,file_ted_0218,lot_result:RES-0001/organisation:ORG-0006
asu_00554,awd_00599,sup_0451,winner,220000.00,EUR,src_ted_opendata,file_ted_0218,lot_result:RES-0002/organisation:ORG-0007
asu_00555,awd_00603,sup_0452,winner,158500,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0001/organisation:ORG-0003
asu_00556,awd_00603,sup_0453,winner,158500,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0001/organisation:ORG-0004
asu_00557,awd_00604,sup_0454,winner,220000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0002/organisation:ORG-0005
asu_00558,awd_00605,sup_0454,winner,220000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0003/organisation:ORG-0005
asu_00559,awd_00606,sup_0454,winner,330000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0004/organisation:ORG-0005
asu_00560,awd_00608,sup_0454,winner,440000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0006/organisation:ORG-0005
asu_00561,awd_00609,sup_0455,winner,500000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0007/organisation:ORG-0006
asu_00562,awd_00610,sup_0455,winner,538000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0008/organisation:ORG-0006
asu_00563,awd_00611,sup_0456,winner,65600,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0003/organisation:ORG-9002
asu_00564,awd_00612,sup_0457,winner,877700,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0001/organisation:ORG-9003
asu_00565,awd_00613,sup_0458,winner,187280,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0005/organisation:ORG-9000
asu_00566,awd_00614,sup_0118,winner,777500,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0004/organisation:ORG-9004
asu_00567,awd_00615,sup_0459,winner,746200,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0002/organisation:ORG-9001
asu_00568,awd_00616,sup_0459,winner,139800,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0006/organisation:ORG-9001
asu_00569,awd_00617,sup_0118,winner,93600,RON,src_ted_opendata,file_ted_0221,lot_result:RES-0007/organisation:ORG-9004
asu_00570,awd_00621,sup_0460,winner,,,src_ted_opendata,file_ted_0223,lot_result:RES-0001/organisation:ORG-0003
asu_00571,awd_00622,sup_0461,winner,1162800,PLN,src_ted_opendata,file_ted_0224,lot_result:RES-0001/organisation:ORG-0002
asu_00572,awd_00623,sup_0462,winner,,,src_ted_opendata,file_ted_0225,lot_result:RES-0001/organisation:ORG-0001
asu_00573,awd_00624,sup_0463,winner,58850.00,BGN,src_ted_opendata,file_ted_0226,lot_result:RES-0001/organisation:ORG-0003
asu_00574,awd_00625,sup_0464,winner,120000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0001/organisation:ORG-0005
asu_00575,awd_00626,sup_0465,winner,150000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0002/organisation:ORG-0006
asu_00576,awd_00627,sup_0466,winner,250000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0003/organisation:ORG-0007
asu_00577,awd_00628,sup_0467,winner,100000,EUR,src_ted_opendata,file_ted_0227,lot_result:RES-0004/organisation:ORG-0008
asu_00578,awd_00630,sup_0136,winner,4123959.67,PLN,src_ted_opendata,file_ted_0229,lot_result:RES-0001/organisation:ORG-0003
asu_00579,awd_00631,sup_0469,winner,899200,PLN,src_ted_opendata,file_ted_0230,lot_result:RES-0001/organisation:ORG-0002
asu_00580,awd_00632,sup_0470,winner,473469,EUR,src_ted_opendata,file_ted_0231,lot_result:RES-0001/organisation:ORG-0004
asu_00581,awd_00633,sup_0471,winner,961625.72,RON,src_ted_opendata,file_ted_0232,lot_result:RES-0002/organisation:ORG-9000
asu_00582,awd_00634,sup_0472,winner,1137588.91,RON,src_ted_opendata,file_ted_0232,lot_result:RES-0001/organisation:ORG-9001
asu_00583,awd_00635,sup_0473,winner,2672683.3,PLN,src_ted_opendata,file_ted_0233,lot_result:RES-0001/organisation:ORG-0003
asu_00584,awd_00637,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0001/organisation:ORG-0101
asu_00585,awd_00638,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0002/organisation:ORG-0101
asu_00586,awd_00639,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0003/organisation:ORG-0101
asu_00587,awd_00640,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0004/organisation:ORG-0101
asu_00588,awd_00641,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0005/organisation:ORG-0101
asu_00589,awd_00642,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0006/organisation:ORG-0101
asu_00590,awd_00643,sup_0474,winner,,,src_ted_opendata,file_ted_0235,lot_result:RES-0007/organisation:ORG-0101
asu_00591,awd_00645,sup_0475,winner,2649993.5,EUR,src_ted_opendata,file_ted_0237,lot_result:RES-0001/organisation:ORG-0003
asu_00592,awd_00645,sup_0476,winner,2649993.5,EUR,src_ted_opendata,file_ted_0237,lot_result:RES-0001/organisation:ORG-0004
asu_00593,awd_00645,sup_0477,winner,2649993.5,EUR,src_ted_opendata,file_ted_0237,lot_result:RES-0001/organisation:ORG-0005
asu_00594,awd_00646,sup_0478,winner,320000,EUR,src_ted_opendata,file_ted_0238,lot_result:RES-0001/organisation:ORG-0007
asu_00595,awd_00647,sup_0479,winner,224539.1,EUR,src_ted_opendata,file_ted_0239,lot_result:RES-0000/organisation:ORG-0004
asu_00596,awd_00648,sup_0480,winner,1759623.24,PLN,src_ted_opendata,file_ted_0240,lot_result:RES-0001/organisation:ORG-0003
asu_00597,awd_00649,sup_0481,winner,1997473.36,PLN,src_ted_opendata,file_ted_0241,lot_result:RES-0001/organisation:ORG-0003
asu_00598,awd_00650,sup_0482,winner,334213.8,PLN,src_ted_opendata,file_ted_0242,lot_result:RES-0001/organisation:ORG-0005
asu_00599,awd_00651,sup_0482,winner,125511.75,PLN,src_ted_opendata,file_ted_0242,lot_result:RES-0002/organisation:ORG-0005
asu_00600,awd_00653,sup_0141,winner,165088.98,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0016/organisation:ORG-9005
asu_00601,awd_00654,sup_0483,winner,651770,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0019/organisation:ORG-9006
asu_00602,awd_00655,sup_0140,winner,280917.6,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0008/organisation:ORG-9001
asu_00603,awd_00656,sup_0484,winner,530464,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0012/organisation:ORG-9004
asu_00604,awd_00657,sup_0484,winner,606181.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0015/organisation:ORG-9004
asu_00605,awd_00658,sup_0484,winner,789771.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0011/organisation:ORG-9004
asu_00606,awd_00659,sup_0140,winner,8738.88,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0001/organisation:ORG-9001
asu_00607,awd_00660,sup_0485,winner,79600,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0010/organisation:ORG-9002
asu_00608,awd_00661,sup_0141,winner,49866.31,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0007/organisation:ORG-9005
asu_00609,awd_00662,sup_0140,winner,42158.4,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0018/organisation:ORG-9001
asu_00610,awd_00663,sup_0140,winner,1170424.8,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0009/organisation:ORG-9001
asu_00611,awd_00664,sup_0140,winner,1672877.44,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0003/organisation:ORG-9001
asu_00612,awd_00665,sup_0141,winner,78019.2,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0006/organisation:ORG-9005
asu_00613,awd_00666,sup_0484,winner,151566,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0014/organisation:ORG-9004
asu_00614,awd_00667,sup_0484,winner,50400,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0021/organisation:ORG-9004
asu_00615,awd_00668,sup_0486,winner,32605.48,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0002/organisation:ORG-9000
asu_00616,awd_00669,sup_0486,winner,831680,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0020/organisation:ORG-9000
asu_00617,awd_00670,sup_0484,winner,407022,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0005/organisation:ORG-9004
asu_00618,awd_00671,sup_0140,winner,1731689.6,RON,src_ted_opendata,file_ted_0244,lot_result:RES-0004/organisation:ORG-9001
