contract_lot_id,contract_id,lot_id,source_id,source_file_id,source_record_id
clo_00526,con_00467,lot_00560,src_ted_opendata,file_ted_0198,contract:CON-0004/lot:LOT-0002
clo_00527,con_00468,lot_00560,src_ted_opendata,file_ted_0198,contract:CON-0005/lot:LOT-0002
clo_00528,con_00469,lot_00561,src_ted_opendata,file_ted_0199,contract:CON-0001/lot:LOT-0001
clo_00529,con_00470,lot_00562,src_ted_opendata,file_ted_0200,contract:CON-0001/lot:LOT-0001
clo_00530,con_00471,lot_00563,src_ted_opendata,file_ted_0200,contract:CON-0002/lot:LOT-0002
clo_00531,con_00472,lot_00564,src_ted_opendata,file_ted_0200,contract:CON-0003/lot:LOT-0003
clo_00532,con_00473,lot_00565,src_ted_opendata,file_ted_0201,contract:CON-0001/lot:LOT-0000
clo_00533,con_00474,lot_00566,src_ted_opendata,file_ted_0202,contract:CON-0001/lot:LOT-0001
clo_00534,con_00475,lot_00567,src_ted_opendata,file_ted_0202,contract:CON-0002/lot:LOT-0002
clo_00535,con_00476,lot_00573,src_ted_opendata,file_ted_0202,contract:CON-0003/lot:LOT-0008
clo_00536,con_00477,lot_00568,src_ted_opendata,file_ted_0202,contract:CON-0004/lot:LOT-0003
clo_00537,con_00478,lot_00569,src_ted_opendata,file_ted_0202,contract:CON-0005/lot:LOT-0004
clo_00538,con_00479,lot_00570,src_ted_opendata,file_ted_0202,contract:CON-0006/lot:LOT-0005
clo_00539,con_00480,lot_00574,src_ted_opendata,file_ted_0202,contract:CON-0007/lot:LOT-0009
clo_00540,con_00481,lot_00577,src_ted_opendata,file_ted_0203,contract:CON-0001/lot:LOT-0001
clo_00541,con_00482,lot_00578,src_ted_opendata,file_ted_0204,contract:CON-0001/lot:LOT-0001
clo_00542,con_00483,lot_00579,src_ted_opendata,file_ted_0205,contract:CON-0200/lot:LOT-0002
clo_00543,con_00484,lot_00580,src_ted_opendata,file_ted_0206,contract:CON-0001/lot:LOT-0001
clo_00544,con_00485,lot_00581,src_ted_opendata,file_ted_0207,contract:CON-0001/lot:LOT-0001
clo_00545,con_00486,lot_00582,src_ted_opendata,file_ted_0208,contract:CON-0001/lot:LOT-0001
clo_00546,con_00487,lot_00583,src_ted_opendata,file_ted_0209,contract:CON-0001/lot:LOT-0000
clo_00547,con_00488,lot_00584,src_ted_opendata,file_ted_0210,contract:CON-0001/lot:LOT-0001
clo_00548,con_00489,lot_00587,src_ted_opendata,file_ted_0211,contract:CON-1617/lot:LOT-5777
clo_00549,con_00490,lot_00588,src_ted_opendata,file_ted_0212,contract:CON-0002/lot:LOT-0000
clo_00550,con_00491,lot_00588,src_ted_opendata,file_ted_0212,contract:CON-0001/lot:LOT-0000
clo_00551,con_00492,lot_00590,src_ted_opendata,file_ted_0214,contract:CON-0001/lot:LOT-0001
clo_00552,con_00493,lot_00591,src_ted_opendata,file_ted_0215,contract:CON-0001/lot:LOT-0000
clo_00553,con_00494,lot_00592,src_ted_opendata,file_ted_0216,contract:CON-0001/lot:LOT-0001
clo_00554,con_00495,lot_00593,src_ted_opendata,file_ted_0216,contract:CON-0002/lot:LOT-0002
clo_00555,con_00496,lot_00594,src_ted_opendata,file_ted_0217,contract:CON-0001/lot:LOT-0001
clo_00556,con_00497,lot_00595,src_ted_opendata,file_ted_0218,contract:CON-0001/lot:LOT-0001
clo_00557,con_00498,lot_00596,src_ted_opendata,file_ted_0218,contract:CON-0002/lot:LOT-0002
clo_00558,con_00499,lot_00600,src_ted_opendata,file_ted_0220,contract:CON-0001/lot:LOT-0001
clo_00559,con_00500,lot_00601,src_ted_opendata,file_ted_0220,contract:CON-0002/lot:LOT-0002
clo_00560,con_00501,lot_00602,src_ted_opendata,file_ted_0220,contract:CON-0003/lot:LOT-0003
clo_00561,con_00502,lot_00603,src_ted_opendata,file_ted_0220,contract:CON-0004/lot:LOT-0004
clo_00562,con_00503,lot_00605,src_ted_opendata,file_ted_0220,contract:CON-0005/lot:LOT-0006
clo_00563,con_00504,lot_00606,src_ted_opendata,file_ted_0220,contract:CON-0006/lot:LOT-0007
clo_00564,con_00505,lot_00607,src_ted_opendata,file_ted_0220,contract:CON-0007/lot:LOT-0008
clo_00565,con_00506,lot_00610,src_ted_opendata,file_ted_0221,contract:CON-0001/lot:LOT-0003
clo_00566,con_00507,lot_00608,src_ted_opendata,file_ted_0221,contract:CON-0002/lot:LOT-0001
clo_00567,con_00508,lot_00612,src_ted_opendata,file_ted_0221,contract:CON-0003/lot:LOT-0005
clo_00568,con_00509,lot_00611,src_ted_opendata,file_ted_0221,contract:CON-0004/lot:LOT-0004
clo_00569,con_00510,lot_00609,src_ted_opendata,file_ted_0221,contract:CON-0005/lot:LOT-0002
clo_00570,con_00511,lot_00613,src_ted_opendata,file_ted_0221,contract:CON-0006/lot:LOT-0006
clo_00571,con_00512,lot_00614,src_ted_opendata,file_ted_0221,contract:CON-0007/lot:LOT-0007
clo_00572,con_00513,lot_00618,src_ted_opendata,file_ted_0223,contract:CON-0001/lot:LOT-0001
clo_00573,con_00514,lot_00619,src_ted_opendata,file_ted_0224,contract:CON-0001/lot:LOT-0001
clo_00574,con_00515,lot_00620,src_ted_opendata,file_ted_0225,contract:CON-0001/lot:LOT-0000
clo_00575,con_00516,lot_00621,src_ted_opendata,file_ted_0226,contract:CON-0001/lot:LOT-0001
clo_00576,con_00517,lot_00622,src_ted_opendata,file_ted_0227,contract:CON-0001/lot:LOT-0001
clo_00577,con_00518,lot_00623,src_ted_opendata,file_ted_0227,contract:CON-0002/lot:LOT-0002
clo_00578,con_00519,lot_00624,src_ted_opendata,file_ted_0227,contract:CON-0003/lot:LOT-0003
clo_00579,con_00520,lot_00625,src_ted_opendata,file_ted_0227,contract:CON-0004/lot:LOT-0004
clo_00580,con_00521,lot_00627,src_ted_opendata,file_ted_0229,contract:CON-0001/lot:LOT-0001
clo_00581,con_00522,lot_00628,src_ted_opendata,file_ted_0230,contract:CON-0001/lot:LOT-0001
clo_00582,con_00523,lot_00629,src_ted_opendata,file_ted_0231,contract:CON-0001/lot:LOT-0001
clo_00583,con_00524,lot_00631,src_ted_opendata,file_ted_0232,contract:CON-0001/lot:LOT-0002
clo_00584,con_00525,lot_00630,src_ted_opendata,file_ted_0232,contract:CON-0002/lot:LOT-0001
clo_00585,con_00526,lot_00632,src_ted_opendata,file_ted_0233,contract:CON-0001/lot:LOT-0001
clo_00586,con_00527,lot_00634,src_ted_opendata,file_ted_0235,contract:CON-0001/lot:LOT-0001
clo_00587,con_00528,lot_00635,src_ted_opendata,file_ted_0235,contract:CON-0002/lot:LOT-0002
clo_00588,con_00529,lot_00636,src_ted_opendata,file_ted_0235,contract:CON-0003/lot:LOT-0003
clo_00589,con_00530,lot_00637,src_ted_opendata,file_ted_0235,contract:CON-0004/lot:LOT-0004
clo_00590,con_00531,lot_00638,src_ted_opendata,file_ted_0235,contract:CON-0005/lot:LOT-0005
clo_00591,con_00532,lot_00639,src_ted_opendata,file_ted_0235,contract:CON-0006/lot:LOT-0006
clo_00592,con_00533,lot_00640,src_ted_opendata,file_ted_0235,contract:CON-0007/lot:LOT-0007
clo_00593,con_00534,lot_00642,src_ted_opendata,file_ted_0237,contract:CON-0001/lot:LOT-0001
clo_00594,con_00535,lot_00643,src_ted_opendata,file_ted_0238,contract:CON-0001/lot:LOT-0000
clo_00595,con_00536,lot_00644,src_ted_opendata,file_ted_0239,contract:CON-0000/lot:LOT-0000
clo_00596,con_00537,lot_00645,src_ted_opendata,file_ted_0240,contract:CON-0001/lot:LOT-0001
clo_00597,con_00538,lot_00646,src_ted_opendata,file_ted_0241,contract:CON-0001/lot:LOT-0001
clo_00598,con_00539,lot_00647,src_ted_opendata,file_ted_0242,contract:CON-0001/lot:LOT-0001
clo_00599,con_00540,lot_00648,src_ted_opendata,file_ted_0242,contract:CON-0002/lot:LOT-0002
clo_00600,con_00541,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0050/lot:LOT-0016
clo_00601,con_00542,lot_00668,src_ted_opendata,file_ted_0244,contract:CON-0015/lot:LOT-0019
clo_00602,con_00543,lot_00657,src_ted_opendata,file_ted_0244,contract:CON-0009/lot:LOT-0008
clo_00603,con_00544,lot_00661,src_ted_opendata,file_ted_0244,contract:CON-0012/lot:LOT-0012
clo_00604,con_00545,lot_00664,src_ted_opendata,file_ted_0244,contract:CON-0014/lot:LOT-0015
clo_00605,con_00546,lot_00660,src_ted_opendata,file_ted_0244,contract:CON-0011/lot:LOT-0011
clo_00606,con_00547,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0004/lot:LOT-0016
clo_00607,con_00548,lot_00650,src_ted_opendata,file_ted_0244,contract:CON-0001/lot:LOT-0001
clo_00608,con_00549,lot_00659,src_ted_opendata,file_ted_0244,contract:CON-0003/lot:LOT-0010
clo_00609,con_00550,lot_00656,src_ted_opendata,file_ted_0244,contract:CON-0002/lot:LOT-0007
clo_00610,con_00551,lot_00667,src_ted_opendata,file_ted_0244,contract:CON-0005/lot:LOT-0018
clo_00611,con_00552,lot_00658,src_ted_opendata,file_ted_0244,contract:CON-0010/lot:LOT-0009
clo_00612,con_00553,lot_00652,src_ted_opendata,file_ted_0244,contract:CON-0007/lot:LOT-0003
clo_00613,con_00554,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0017/lot:LOT-0016
clo_00614,con_00555,lot_00655,src_ted_opendata,file_ted_0244,contract:CON-0018/lot:LOT-0006
clo_00615,con_00556,lot_00663,src_ted_opendata,file_ted_0244,contract:CON-0013/lot:LOT-0014
clo_00616,con_00557,lot_00670,src_ted_opendata,file_ted_0244,contract:CON-0020/lot:LOT-0021
clo_00617,con_00558,lot_00659,src_ted_opendata,file_ted_0244,contract:CON-0022/lot:LOT-0010
clo_00618,con_00559,lot_00659,src_ted_opendata,file_ted_0244,contract:CON-0023/lot:LOT-0010
clo_00619,con_00560,lot_00655,src_ted_opendata,file_ted_0244,contract:CON-0024/lot:LOT-0006
clo_00620,con_00561,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0030/lot:LOT-0016
clo_00621,con_00562,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0029/lot:LOT-0016
clo_00622,con_00563,lot_00651,src_ted_opendata,file_ted_0244,contract:CON-0032/lot:LOT-0002
clo_00623,con_00564,lot_00651,src_ted_opendata,file_ted_0244,contract:CON-0033/lot:LOT-0002
clo_00624,con_00565,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0039/lot:LOT-0016
clo_00625,con_00566,lot_00660,src_ted_opendata,file_ted_0244,contract:CON-0034/lot:LOT-0011
clo_00626,con_00567,lot_00650,src_ted_opendata,file_ted_0244,contract:CON-0035/lot:LOT-0001
clo_00627,con_00568,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0040/lot:LOT-0016
clo_00628,con_00569,lot_00661,src_ted_opendata,file_ted_0244,contract:CON-0041/lot:LOT-0012
clo_00629,con_00570,lot_00661,src_ted_opendata,file_ted_0244,contract:CON-0042/lot:LOT-0012
clo_00630,con_00571,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0043/lot:LOT-0016
clo_00631,con_00572,lot_00660,src_ted_opendata,file_ted_0244,contract:CON-0031/lot:LOT-0011
clo_00632,con_00573,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0036/lot:LOT-0016
clo_00633,con_00574,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0037/lot:LOT-0016
clo_00634,con_00575,lot_00655,src_ted_opendata,file_ted_0244,contract:CON-0038/lot:LOT-0006
clo_00635,con_00576,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0027/lot:LOT-0016
clo_00636,con_00577,lot_00668,src_ted_opendata,file_ted_0244,contract:CON-0026/lot:LOT-0019
clo_00637,con_00578,lot_00669,src_ted_opendata,file_ted_0244,contract:CON-0025/lot:LOT-0020
clo_00638,con_00579,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0021/lot:LOT-0016
clo_00639,con_00580,lot_00654,src_ted_opendata,file_ted_0244,contract:CON-0019/lot:LOT-0005
clo_00640,con_00581,lot_00659,src_ted_opendata,file_ted_0244,contract:CON-0046/lot:LOT-0010
clo_00641,con_00582,lot_00660,src_ted_opendata,file_ted_0244,contract:CON-0048/lot:LOT-0011
clo_00642,con_00583,lot_00659,src_ted_opendata,file_ted_0244,contract:CON-0049/lot:LOT-0010
clo_00643,con_00584,lot_00669,src_ted_opendata,file_ted_0244,contract:CON-0028/lot:LOT-0020
clo_00644,con_00585,lot_00661,src_ted_opendata,file_ted_0244,contract:CON-0047/lot:LOT-0012
clo_00645,con_00586,lot_00661,src_ted_opendata,file_ted_0244,contract:CON-0044/lot:LOT-0012
clo_00646,con_00587,lot_00660,src_ted_opendata,file_ted_0244,contract:CON-0045/lot:LOT-0011
clo_00647,con_00588,lot_00669,src_ted_opendata,file_ted_0244,contract:CON-0016/lot:LOT-0020
clo_00648,con_00589,lot_00653,src_ted_opendata,file_ted_0244,contract:CON-0008/lot:LOT-0004
clo_00649,con_00590,lot_00651,src_ted_opendata,file_ted_0244,contract:CON-0006/lot:LOT-0002
clo_00650,con_00591,lot_00665,src_ted_opendata,file_ted_0244,contract:CON-0051/lot:LOT-0016
clo_00651,con_00592,lot_00671,src_ted_opendata,file_ted_0245,contract:CON-0001/lot:LOT-0001
clo_00652,con_00593,lot_00672,src_ted_opendata,file_ted_0246,contract:CON-0001/lot:LOT-0003
clo_00653,con_00594,lot_00673,src_ted_opendata,file_ted_0247,contract:CON-0001/lot:LOT-0001
clo_00654,con_00595,lot_00674,src_ted_opendata,file_ted_0248,contract:CON-0001/lot:LOT-0000
clo_00655,con_00596,lot_00675,src_ted_opendata,file_ted_0249,contract:CON-0001/lot:LOT-0001
clo_00656,con_00597,lot_00676,src_ted_opendata,file_ted_0249,contract:CON-0002/lot:LOT-0002
clo_00657,con_00598,lot_00678,src_ted_opendata,file_ted_0249,contract:CON-0003/lot:LOT-0004
clo_00658,con_00599,lot_00679,src_ted_opendata,file_ted_0249,contract:CON-0004/lot:LOT-0005
clo_00659,con_00600,lot_00681,src_ted_opendata,file_ted_0251,contract:CON-0001/lot:LOT-0000
clo_00660,con_00601,lot_00682,src_ted_opendata,file_ted_0252,contract:CON-0200/lot:LOT-0002
clo_00661,con_00602,lot_00683,src_ted_opendata,file_ted_0253,contract:CON-0000/lot:LOT-0000
clo_00662,con_00603,lot_00685,src_ted_opendata,file_ted_0255,contract:CON-0001/lot:LOT-0001
clo_00663,con_00604,lot_00686,src_ted_opendata,file_ted_0256,contract:CON-0001/lot:LOT-0001
clo_00664,con_00605,lot_00687,src_ted_opendata,file_ted_0256,contract:CON-0002/lot:LOT-0002
clo_00665,con_00606,lot_00688,src_ted_opendata,file_ted_0256,contract:CON-0003/lot:LOT-0003
clo_00666,con_00607,lot_00689,src_ted_opendata,file_ted_0256,contract:CON-0004/lot:LOT-0004
clo_00667,con_00608,lot_00690,src_ted_opendata,file_ted_0256,contract:CON-0005/lot:LOT-0005
clo_00668,con_00609,lot_00691,src_ted_opendata,file_ted_0256,contract:CON-0006/lot:LOT-0006
clo_00669,con_00610,lot_00692,src_ted_opendata,file_ted_0256,contract:CON-0007/lot:LOT-0007
clo_00670,con_00611,lot_00693,src_ted_opendata,file_ted_0256,contract:CON-0008/lot:LOT-0008
clo_00671,con_00612,lot_00694,src_ted_opendata,file_ted_0256,contract:CON-0009/lot:LOT-0009
clo_00672,con_00613,lot_00695,src_ted_opendata,file_ted_0256,contract:CON-0010/lot:LOT-0010
clo_00673,con_00614,lot_00696,src_ted_opendata,file_ted_0256,contract:CON-0011/lot:LOT-0011
clo_00674,con_00615,lot_00697,src_ted_opendata,file_ted_0256,contract:CON-0012/lot:LOT-0012
clo_00675,con_00616,lot_00698,src_ted_opendata,file_ted_0256,contract:CON-0013/lot:LOT-0013
clo_00676,con_00617,lot_00700,src_ted_opendata,file_ted_0256,contract:CON-0015/lot:LOT-0015
clo_00677,con_00618,lot_00702,src_ted_opendata,file_ted_0258,contract:CON-0001/lot:LOT-0001
clo_00678,con_00619,lot_00703,src_ted_opendata,file_ted_0258,contract:CON-0002/lot:LOT-0002
clo_00679,con_00620,lot_00705,src_ted_opendata,file_ted_0258,contract:CON-0003/lot:LOT-0004
clo_00680,con_00621,lot_00706,src_ted_opendata,file_ted_0258,contract:CON-0004/lot:LOT-0005
clo_00681,con_00622,lot_00707,src_ted_opendata,file_ted_0258,contract:CON-0005/lot:LOT-0006
clo_00682,con_00623,lot_00708,src_ted_opendata,file_ted_0258,contract:CON-0006/lot:LOT-0007
clo_00683,con_00624,lot_00709,src_ted_opendata,file_ted_0258,contract:CON-0007/lot:LOT-0008
clo_00684,con_00625,lot_00710,src_ted_opendata,file_ted_0258,contract:CON-0008/lot:LOT-0009
clo_00685,con_00626,lot_00711,src_ted_opendata,file_ted_0258,contract:CON-0009/lot:LOT-0010
clo_00686,con_00627,lot_00713,src_ted_opendata,file_ted_0258,contract:CON-0010/lot:LOT-0012
clo_00687,con_00628,lot_00716,src_ted_opendata,file_ted_0258,contract:CON-0011/lot:LOT-0015
clo_00688,con_00629,lot_00718,src_ted_opendata,file_ted_0258,contract:CON-0012/lot:LOT-0017
clo_00689,con_00630,lot_00719,src_ted_opendata,file_ted_0258,contract:CON-0013/lot:LOT-0018
clo_00690,con_00631,lot_00720,src_ted_opendata,file_ted_0258,contract:CON-0014/lot:LOT-0019
clo_00691,con_00632,lot_00721,src_ted_opendata,file_ted_0259,contract:CON-0001/lot:LOT-0001
clo_00692,con_00633,lot_00724,src_ted_opendata,file_ted_0260,contract:CON-0001/lot:LOT-0003
clo_00693,con_00634,lot_00723,src_ted_opendata,file_ted_0260,contract:CON-0002/lot:LOT-0002
clo_00694,con_00635,lot_00722,src_ted_opendata,file_ted_0260,contract:CON-0003/lot:LOT-0001
clo_00695,con_00636,lot_00726,src_ted_opendata,file_ted_0261,contract:CON-0001/lot:LOT-0002
clo_00696,con_00637,lot_00727,src_ted_opendata,file_ted_0261,contract:CON-0002/lot:LOT-0003
clo_00697,con_00638,lot_00728,src_ted_opendata,file_ted_0261,contract:CON-0003/lot:LOT-0004
clo_00698,con_00639,lot_00729,src_ted_opendata,file_ted_0261,contract:CON-0004/lot:LOT-0005
clo_00699,con_00640,lot_00730,src_ted_opendata,file_ted_0261,contract:CON-0005/lot:LOT-0006
clo_00700,con_00641,lot_00732,src_ted_opendata,file_ted_0261,contract:CON-0006/lot:LOT-0008
clo_00701,con_00642,lot_00733,src_ted_opendata,file_ted_0261,contract:CON-0007/lot:LOT-0009
clo_00702,con_00643,lot_00731,src_ted_opendata,file_ted_0261,contract:CON-0008/lot:LOT-0007
clo_00703,con_00644,lot_00735,src_ted_opendata,file_ted_0263,contract:CON-0001/lot:LOT-0000
clo_00704,con_00645,lot_00738,src_ted_opendata,file_ted_0264,contract:CON-0001/lot:LOT-0003
clo_00705,con_00646,lot_00736,src_ted_opendata,file_ted_0264,contract:CON-0002/lot:LOT-0001
clo_00706,con_00647,lot_00739,src_ted_opendata,file_ted_0264,contract:CON-0003/lot:LOT-0004
clo_00707,con_00648,lot_00737,src_ted_opendata,file_ted_0264,contract:CON-0004/lot:LOT-0002
clo_00708,con_00649,lot_00740,src_ted_opendata,file_ted_0265,contract:CON-0001/lot:LOT-0001
clo_00709,con_00650,lot_00741,src_ted_opendata,file_ted_0266,contract:CON-0001/lot:LOT-0000
clo_00710,con_00651,lot_00742,src_ted_opendata,file_ted_0267,contract:CON-0001/lot:LOT-0001
clo_00711,con_00652,lot_00743,src_ted_opendata,file_ted_0267,contract:CON-0002/lot:LOT-0002
clo_00712,con_00653,lot_00744,src_ted_opendata,file_ted_0267,contract:CON-0003/lot:LOT-0003
clo_00713,con_00654,lot_00745,src_ted_opendata,file_ted_0267,contract:CON-0004/lot:LOT-0004
clo_00714,con_00655,lot_00746,src_ted_opendata,file_ted_0267,contract:CON-0005/lot:LOT-0005
clo_00715,con_00656,lot_00747,src_ted_opendata,file_ted_0267,contract:CON-0006/lot:LOT-0006
clo_00716,con_00657,lot_00748,src_ted_opendata,file_ted_0268,contract:CON-0001/lot:LOT-0001
clo_00717,con_00658,lot_00749,src_ted_opendata,file_ted_0269,contract:CON-0001/lot:LOT-0001
clo_00718,con_00659,lot_00750,src_ted_opendata,file_ted_0270,contract:CON-0001/lot:LOT-0001
clo_00719,con_00660,lot_00751,src_ted_opendata,file_ted_0270,contract:CON-0002/lot:LOT-0002
clo_00720,con_00661,lot_00752,src_ted_opendata,file_ted_0271,contract:CON-0000/lot:LOT-0000
clo_00721,con_00662,lot_00753,src_ted_opendata,file_ted_0272,contract:CON-0001/lot:LOT-0001
clo_00722,con_00663,lot_00754,src_ted_opendata,file_ted_0273,contract:CON-0001/lot:LOT-0002
clo_00723,con_00664,lot_00756,src_ted_opendata,file_ted_0273,contract:CON-0002/lot:LOT-0004
clo_00724,con_00665,lot_00758,src_ted_opendata,file_ted_0273,contract:CON-0003/lot:LOT-0006
clo_00725,con_00666,lot_00759,src_ted_opendata,file_ted_0273,contract:CON-0004/lot:LOT-0007
clo_00726,con_00667,lot_00760,src_ted_opendata,file_ted_0273,contract:CON-0005/lot:LOT-0008
clo_00727,con_00668,lot_00761,src_ted_opendata,file_ted_0273,contract:CON-0006/lot:LOT-0009
clo_00728,con_00669,lot_00762,src_ted_opendata,file_ted_0273,contract:CON-0007/lot:LOT-0010
clo_00729,con_00670,lot_00763,src_ted_opendata,file_ted_0273,contract:CON-0008/lot:LOT-0011
clo_00730,con_00671,lot_00765,src_ted_opendata,file_ted_0273,contract:CON-0009/lot:LOT-0013
clo_00731,con_00672,lot_00766,src_ted_opendata,file_ted_0273,contract:CON-0010/lot:LOT-0014
clo_00732,con_00673,lot_00767,src_ted_opendata,file_ted_0273,contract:CON-0011/lot:LOT-0015
clo_00733,con_00674,lot_00768,src_ted_opendata,file_ted_0273,contract:CON-0012/lot:LOT-0016
clo_00734,con_00675,lot_00769,src_ted_opendata,file_ted_0273,contract:CON-0013/lot:LOT-0017
clo_00735,con_00676,lot_00776,src_ted_opendata,file_ted_0273,contract:CON-0014/lot:LOT-0024
clo_00736,con_00677,lot_00770,src_ted_opendata,file_ted_0273,contract:CON-0015/lot:LOT-0018
clo_00737,con_00678,lot_00774,src_ted_opendata,file_ted_0273,contract:CON-0016/lot:LOT-0022
clo_00738,con_00679,lot_00777,src_ted_opendata,file_ted_0274,contract:CON-0001/lot:LOT-0000
clo_00739,con_00680,lot_00778,src_ted_opendata,file_ted_0275,contract:CON-0001/lot:LOT-0001
clo_00740,con_00681,lot_00779,src_ted_opendata,file_ted_0275,contract:CON-0002/lot:LOT-0002
clo_00741,con_00682,lot_00780,src_ted_opendata,file_ted_0275,contract:CON-0003/lot:LOT-0003
clo_00742,con_00683,lot_00781,src_ted_opendata,file_ted_0275,contract:CON-0004/lot:LOT-0004
clo_00743,con_00684,lot_00783,src_ted_opendata,file_ted_0275,contract:CON-0005/lot:LOT-0006
clo_00744,con_00685,lot_00784,src_ted_opendata,file_ted_0276,contract:CON-0001/lot:LOT-0001
clo_00745,con_00686,lot_00785,src_ted_opendata,file_ted_0277,contract:CON-0001/lot:LOT-0001
clo_00746,con_00687,lot_00786,src_ted_opendata,file_ted_0277,contract:CON-0002/lot:LOT-0002
clo_00747,con_00688,lot_00787,src_ted_opendata,file_ted_0278,contract:CON-0001/lot:LOT-0001
clo_00748,con_00689,lot_00788,src_ted_opendata,file_ted_0278,contract:CON-0002/lot:LOT-0002
clo_00749,con_00690,lot_00789,src_ted_opendata,file_ted_0278,contract:CON-0003/lot:LOT-0003
clo_00750,con_00691,lot_00790,src_ted_opendata,file_ted_0278,contract:CON-0004/lot:LOT-0004
clo_00751,con_00692,lot_00791,src_ted_opendata,file_ted_0278,contract:CON-0005/lot:LOT-0005
clo_00752,con_00693,lot_00792,src_ted_opendata,file_ted_0279,contract:CON-0001/lot:LOT-0001
clo_00753,con_00694,lot_00794,src_ted_opendata,file_ted_0281,contract:CON-0001/lot:LOT-0000
clo_00754,con_00695,lot_00795,src_ted_opendata,file_ted_0282,contract:CON-0000/lot:LOT-0000
clo_00755,con_00696,lot_00796,src_ted_opendata,file_ted_0283,contract:CON-0001/lot:LOT-0001
clo_00756,con_00697,lot_00797,src_ted_opendata,file_ted_0284,contract:CON-0001/lot:LOT-0001
clo_00757,con_00698,lot_00798,src_ted_opendata,file_ted_0285,contract:CON-0001/lot:LOT-0001
clo_00758,con_00699,lot_00800,src_ted_opendata,file_ted_0285,contract:CON-0002/lot:LOT-0003
clo_00759,con_00700,lot_00801,src_ted_opendata,file_ted_0285,contract:CON-0003/lot:LOT-0004
clo_00760,con_00701,lot_00802,src_ted_opendata,file_ted_0286,contract:CON-0001/lot:LOT-0001
clo_00761,con_00702,lot_00803,src_ted_opendata,file_ted_0286,contract:CON-0002/lot:LOT-0005
clo_00762,con_00703,lot_00804,src_ted_opendata,file_ted_0286,contract:CON-0003/lot:LOT-0006
clo_00763,con_00704,lot_00805,src_ted_opendata,file_ted_0286,contract:CON-0004/lot:LOT-0007
clo_00764,con_00705,lot_00806,src_ted_opendata,file_ted_0286,contract:CON-0005/lot:LOT-0008
clo_00765,con_00706,lot_00807,src_ted_opendata,file_ted_0286,contract:CON-0006/lot:LOT-0009
clo_00766,con_00707,lot_00808,src_ted_opendata,file_ted_0286,contract:CON-0007/lot:LOT-0010
clo_00767,con_00708,lot_00809,src_ted_opendata,file_ted_0286,contract:CON-0008/lot:LOT-0011
clo_00768,con_00709,lot_00810,src_ted_opendata,file_ted_0286,contract:CON-0009/lot:LOT-0012
clo_00769,con_00710,lot_00812,src_ted_opendata,file_ted_0286,contract:CON-0010/lot:LOT-0014
clo_00770,con_00711,lot_00813,src_ted_opendata,file_ted_0287,contract:CON-0001/lot:LOT-0000
clo_00771,con_00712,lot_00814,src_ted_opendata,file_ted_0288,contract:CON-0001/lot:LOT-0001
clo_00772,con_00713,lot_00815,src_ted_opendata,file_ted_0289,contract:CON-0001/lot:LOT-0001
clo_00773,con_00714,lot_00816,src_ted_opendata,file_ted_0290,contract:CON-0001/lot:LOT-0001
clo_00774,con_00715,lot_00817,src_ted_opendata,file_ted_0291,contract:CON-0002/lot:LOT-0001
clo_00775,con_00716,lot_00818,src_ted_opendata,file_ted_0292,contract:CON-0001/lot:LOT-0001
clo_00776,con_00717,lot_00821,src_ted_opendata,file_ted_0292,contract:CON-0002/lot:LOT-0004
clo_00777,con_00717,lot_00822,src_ted_opendata,file_ted_0292,contract:CON-0002/lot:LOT-0005
clo_00778,con_00718,lot_00819,src_ted_opendata,file_ted_0292,contract:CON-0003/lot:LOT-0002
clo_00779,con_00719,lot_00820,src_ted_opendata,file_ted_0292,contract:CON-0004/lot:LOT-0003
clo_00780,con_00720,lot_00823,src_ted_opendata,file_ted_0292,contract:CON-0005/lot:LOT-0006
clo_00781,con_00721,lot_00826,src_ted_opendata,file_ted_0295,contract:CON-0001/lot:LOT-0001
clo_00782,con_00722,lot_00827,src_ted_opendata,file_ted_0296,contract:CON-0001/lot:LOT-0001
clo_00783,con_00723,lot_00828,src_ted_opendata,file_ted_0296,contract:CON-0002/lot:LOT-0002
clo_00784,con_00724,lot_00829,src_ted_opendata,file_ted_0296,contract:CON-0003/lot:LOT-0003
clo_00785,con_00725,lot_00830,src_ted_opendata,file_ted_0296,contract:CON-0004/lot:LOT-0004
clo_00786,con_00726,lot_00831,src_ted_opendata,file_ted_0297,contract:CON-0001/lot:LOT-0000
clo_00787,con_00727,lot_00832,src_ted_opendata,file_ted_0298,contract:CON-0001/lot:LOT-0001
clo_00788,con_00728,lot_00833,src_ted_opendata,file_ted_0298,contract:CON-0002/lot:LOT-0002
